Time (s),User Amplitude,Original Position,Final Position
0.2268970012664795,0.5,13.56575920977788,6.78287960488894
0.39330101013183594,0.5,13.539600531061296,6.769800265530648
0.5600018501281738,0.5,13.557727613078793,6.7788638065393965
0.7268650531768799,0.5,13.031801233721467,6.515900616860733
0.8932061195373535,0.5,13.360540606146548,6.680270303073274
1.0608620643615723,0.5,14.903351846265808,7.451675923132904
1.2264869213104248,0.5,12.969895520027597,6.484947760013799
1.3937690258026123,0.5,13.770792928784422,6.885396464392211
1.559126853942871,0.5,13.500930833086015,6.750465416543007
1.7270019054412842,0.5,10.258662818968808,5.129331409484404
1.8936128616333008,0.5,15.488377871723323,7.744188935861661
2.060314893722534,0.5,17.167261481764893,8.583630740882446
2.2270870208740234,0.255,25.87646920664517,6.598499647694518
2.3940088748931885,0.21999999999999997,32.0614908162406,7.053527979572931
2.5607540607452393,0.195,30.408425941769192,5.929643058644992
2.726818799972534,0.195,27.914885046145304,5.443402583998335
2.891968011856079,0.2,41.66389695341178,8.332779390682356
3.060549020767212,0.16999999999999998,44.10893304935108,7.498518618389682
3.2261099815368652,0.14,47.37824651668919,6.632954512336487
3.3923189640045166,0.15999999999999998,42.93452199501299,6.869523519202078
3.5595688819885254,0.15999999999999998,34.563070146508956,5.530091223441432
3.7256360054016113,0.18,35.699244783748014,6.425864061074643
3.892897129058838,0.18,46.67661958383779,8.401791525090802
4.05952000617981,0.18,39.3078693120523,7.075416476169413
4.227279901504517,0.18,37.326783422945745,6.718821016130234
4.393411874771118,0.18,36.679803135387104,6.602364564369679
4.559494972229004,0.18,28.562971485123683,5.1413348673222625
