Time (s),User Amplitude,Original Position,Final Position
0.22792506217956543,0.0,0,6.877942085266113
0.3925449848175049,0.0,0,6.877942085266113
0.561366081237793,0.0,0,6.877942085266113
0.7275760173797607,0.0,0,6.877942085266113
0.8919351100921631,0.0,0,6.877942085266113
1.061467170715332,0.0,0,6.877942085266113
1.227057933807373,0.0,0,6.877942085266113
1.3946239948272705,0.0,0,6.877942085266113
1.5602049827575684,0.0,0,6.877942085266113
1.7271780967712402,0.0,0,6.877942085266113
1.8942761421203613,0.0,0,6.877942085266113
2.059380054473877,0.0,0,6.877942085266113
2.2272682189941406,0.0,0,6.877942085266113
2.3944549560546875,0.0,0,6.877942085266113
2.5602400302886963,0.0,0,6.877942085266113
2.7273831367492676,0.0,0,6.877942085266113
2.8938300609588623,0.0,0,6.877942085266113
3.061038017272949,0.0,0,6.877942085266113
3.2268121242523193,0.0,0,6.877942085266113
3.3945729732513428,0.0,0,6.877942085266113
3.5619871616363525,0.0,0,6.877942085266113
3.727756977081299,0.0,0,6.877942085266113
3.8935720920562744,0.0,0,6.877942085266113
4.060065031051636,0.0,0,6.877942085266113
4.225436210632324,0.0,0,6.877942085266113
4.394676923751831,0.0,0,6.877942085266113
4.558454990386963,0.0,0,6.877942085266113
4.72607684135437,0.0,0,6.877942085266113
4.8913562297821045,0.0,0,6.877942085266113
5.061584234237671,0.0,0,6.877942085266113
5.22612190246582,0.0,0,6.877942085266113
5.393745183944702,0.0,0,6.877942085266113
5.561418056488037,0.0,0,6.877942085266113
5.726732969284058,0.0,0,6.877942085266113
5.8935229778289795,0.0,0,6.877942085266113
6.060638904571533,0.0,0,6.877942085266113
6.227016925811768,0.0,0,6.877942085266113
6.391726016998291,0.0,0,6.877942085266113
6.560952186584473,0.0,0,6.877942085266113
6.727676868438721,0.0,0,6.877942085266113
6.893871068954468,0.0,0,6.877942085266113
7.060808897018433,0.0,0,6.877942085266113
7.227373123168945,0.0,0,6.877942085266113
7.394629240036011,0.0,0,6.877942085266113
7.561052083969116,0.0,0,6.877942085266113
7.7274010181427,0.0,0,6.877942085266113
7.89342999458313,0.0,0,6.877942085266113
8.060697078704834,0.0,0,6.877942085266113
8.227477073669434,0.0,0,6.877942085266113
8.394200086593628,0.0,0,6.877942085266113
8.561515092849731,0.0,0,6.877942085266113
8.727602005004883,0.0,0,6.877942085266113
8.893861055374146,0.0,0,6.877942085266113
9.058531999588013,0.0,0,6.877942085266113
9.225351095199585,0.0,0,6.877942085266113
9.394428253173828,0.0,0,6.877942085266113
9.559432983398438,0.0,0,6.877942085266113
9.728110074996948,0.0,0,6.877942085266113
9.894165992736816,0.0,0,6.877942085266113
10.060786008834839,0.0,0,6.877942085266113
10.22502613067627,0.0,0,6.877942085266113
10.392442226409912,0.0,0,6.877942085266113
10.55821704864502,0.0,0,6.877942085266113
10.727447986602783,0.0,0,6.877942085266113
10.894161224365234,0.0,0,6.877942085266113
11.05907917022705,0.0,0,6.877942085266113
11.227505207061768,0.0,0,6.877942085266113
11.394186019897461,0.0,0,6.877942085266113
11.558412075042725,0.0,0,6.877942085266113
11.725742101669312,0.0,0,6.877942085266113
