# Music-Motor Synchronization Data
# Song: Lacrimosa
# Pattern: simple
# BPM: 125.0
# Music Frequency: 2.083 Hz
# Phase Lag: 3004.51 ms
# Correlation: 0.080641
# Mean Peak Offset: 3214.45 ms
# Peak Offset Std: 6393.19 ms
# Number of Peaks: 122

# Peak Timing Offsets (Positive = Motor Late)
Peak Time (s),Timing Offset (ms)
0.5612142086029053,19332.940816879272
1.059516191482544,18834.638833999634
1.5613760948181152,18332.778930664062
2.060309410095215,17833.845615386963
2.561232089996338,17332.92293548584
3.0602312088012695,16833.92381668091
3.559370279312134,16334.784746170044
3.894397258758545,15999.757766723633
4.394359111785889,15499.795913696289
4.8943822383880615,14999.772787094116
5.394353151321411,14499.801874160767
5.894363164901733,13999.791860580444
6.395010232925415,13499.144792556763
6.894206285476685,12999.948740005493
7.394707202911377,12499.4478225708
7.728139162063599,12166.01586341858
8.227933168411255,11666.221857070923
8.72800612449646,11166.148900985718
9.227956295013428,10666.19873046875
9.726752042770386,10167.402982711792
10.228098154067993,9666.056871414185
10.727733135223389,9166.421890258789
11.228369235992432,8665.785789489746
11.561254262924194,8332.900762557983
12.061673402786255,7832.481622695923
12.561236381530762,7332.918643951416
13.061071157455444,6833.083868026733
13.560811996459961,6333.343029022217
14.058971166610718,5835.18385887146
14.560984134674072,5333.1708908081055
15.061004161834717,4833.150863647461
15.894665241241455,3999.4897842407227
16.393325090408325,3500.8299350738525
16.894392251968384,2999.762773513794
17.394506216049194,2499.6488094329834
17.89412832260132,2000.0267028808594
18.393970251083374,1500.1847743988037
18.895225048065186,998.9299774169922
19.39509606361389,499.05896186828613
19.728464126586914,165.69089889526367
20.227458238601685,166.39304161071777
20.72849726676941,-334.64598655700684
21.227771282196045,-833.9200019836426
21.72714114189148,-1333.2898616790771
22.227250337600708,-1833.3990573883057
22.7265362739563,-2332.6849937438965
23.227795362472534,-2833.944082260132
23.561755180358887,-3167.9039001464844
24.060344219207764,-3666.4929389953613
24.56085515022278,-4167.003870010376
25.060696125030518,-4666.844844818115
25.5611891746521,-5167.337894439697
26.06145715713501,-5667.605876922607
26.561565160751343,-6167.71388053894
27.061411142349243,-6667.559862136841
27.89378833770752,-7499.937057495117
28.39437222480774,7333.718061447144
28.894662141799927,6833.428144454956
29.394965410232544,6333.124876022339
29.895718336105347,5832.371950149536
30.393948316574097,5334.141969680786
30.89395833015442,4834.131956100464
31.392680168151855,4335.410118103027
31.728650331497192,3999.4399547576904
32.228697061538696,3499.3932247161865
32.72802138328552,3000.0689029693604
33.226619243621826,2501.4710426330566
33.72674202919006,2001.3482570648193
34.22842335700989,1499.6669292449951
34.72460627555847,1003.4840106964111
35.22835922241211,499.73106384277344
36.060630083084106,165.46106338500977
36.561251163482666,165.2851104736328
37.06096005439758,167.15526580810547
37.560901165008545,167.59991645812988
38.061509132385254,-333.0080509185791
38.55983829498291,0.0
39.061586141586304,0.0
39.89250922203064,167.01292991638184
40.39460229873657,167.12307929992676
40.89472937583923,166.95284843444824
41.395349979400635,164.4291877746582
41.894636154174805,-334.8569869995117
42.3944890499115,0.0
42.894392251968384,0.0
43.39383602142334,0.0
43.728002071380615,166.5332317352295
44.22857427597046,-334.03897285461426
44.729148149490356,-834.6128463745117
45.228498220443726,-1333.9629173278809
45.72761011123657,-1833.0748081207275
46.22777223587036,-2333.2369327545166
46.72706723213196,-2832.5319290161133
47.2276930809021,-3333.157777786255
47.56108903884888,-3666.553735733032
48.06306505203247,-4168.529748916626
48.56241416931152,-4667.878866195679
49.060633182525635,-5166.09787940979
49.56150722503662,-5666.971921920776
50.05937719345093,-6164.841890335083
50.55829119682312,-6663.755893707275
51.06031632423401,-7165.781021118164
51.895464181900024,6832.657098770142
52.394532203674316,6333.58907699585
52.89475131034851,5833.369970321655
53.39341425895691,5334.707021713257
53.894944190979004,4833.177089691162
54.39470839500427,4333.412885665894
54.893715381622314,3834.4058990478516
55.39486837387085,3333.2529067993164
55.72826313972473,2999.8581409454346
56.22957110404968,2498.5501766204834
56.72545623779297,2002.6650428771973
57.227402210235596,1500.7190704345703
57.728241205215454,999.8800754547119
58.2283570766449,499.76420402526855
58.728121280670166,0.0
59.22629404067993,0.0
59.560779094696045,167.01006889343262
60.05962324142456,168.58196258544922
60.56198501586914,165.7562255859375
61.0609610080719,166.79930686950684

# Full Time Series Data
Time (s),Music Sinusoid,Actual Position (centered)
0.22780108451843262,0.5149928867142848,0.036224365234375
0.3947181701660156,-2.9100863328700135,-0.005645751953125
0.5612142086029053,2.8302955991312486,-0.021265029907226562
0.7282953262329102,-0.35099984941714085,0.0614013671875
0.8962700366973877,-2.399246714158907,-0.05666923522949219
1.059516191482544,3.123101345297242,-0.03966712951660156
1.2274281978607178,-1.1380296978130537,0.11738014221191406
1.3941800594329834,-1.8281991154183357,-0.09164047241210938
1.5613760948181152,3.238307990182813,-0.00647735595703125
