# Music-Motor Synchronization Data
# Song: Lacrimosa
# Pattern: none
# BPM: 125.0
# Music Frequency: 2.083 Hz
# Phase Lag: -54546.51 ms
# Correlation: 0.004360
# Mean Peak Offset: 0.00 ms
# Peak Offset Std: 0.00 ms
# Number of Peaks: 0

# Peak Timing Offsets (Positive = Motor Late)
Peak Time (s),Timing Offset (ms)

# Full Time Series Data
Time (s),Music Sinusoid,Actual Position (centered)
0.22764325141906738,0.16104507724588937,-0.0028362274169921875
0.39343810081481934,-0.9057273549457077,-0.0027141571044921875
0.5605552196502686,0.8696364038277659,-0.0025920867919921875
0.7286803722381592,-0.11338146421194178,-0.0023479461669921875
0.892158031463623,-0.7758424704315428,-0.0022258758544921875
1.059171199798584,0.9630611172627049,-0.0021038055419921875
1.2269361019134521,-0.34533221034923933,-0.0019817352294921875
1.3943140506744385,-0.5630135487993226,-0.0018596649169921875
1.5605392456054688,0.9999750874208131,-0.0016155242919921875
1.7251982688903809,-0.5577263006154174,-0.0014934539794921875
1.8941452503204346,-0.332013991714261,-0.0013713836669921875
2.0611331462860107,0.9619806865497309,-0.0012493133544921875
2.225907325744629,-0.7596175587956799,-0.0010051727294921875
2.393923282623291,-0.07946018841026439,-0.0008831024169921875
2.5604920387268066,0.8627870772749643,-0.000850677490234375
2.727386236190796,-0.9102482264040481,-0.0006389617919921875
2.8944461345672607,0.18797448372381095,-0.0005168914794921875
3.060946226119995,0.6982944907547458,-0.0003948211669921875
3.225612163543701,-0.9823170732081316,-0.0003948211669921875
3.394118309020996,0.4319083790383216,-0.000194549560546875
3.560474157333374,0.4946152395591991,-0.0001506805419921875
3.7261312007904053,-0.9967811168145696,-2.86102294921875e-05
3.8941383361816406,0.6508239383700989,-2.86102294921875e-05
4.061351299285889,0.24169370080881178,-2.86102294921875e-05
4.226366996765137,-0.9410270197704462,9.34600830078125e-05
4.394138336181641,0.8251504945772755,9.34600830078125e-05
4.5608861446380615,-0.011599346066216073,9.34600830078125e-05
4.727253198623657,-0.8147242050444362,9.34600830078125e-05
4.8946192264556885,0.9453162184379327,9.34600830078125e-05
5.060462236404419,-0.2646587608410165,9.34600830078125e-05
5.227207183837891,-0.6373515307791411,9.34600830078125e-05
5.394123077392578,0.9970424437162534,9.34600830078125e-05
5.560599088668823,-0.5067759725647264,9.34600830078125e-05
5.727696180343628,-0.41036657808937754,0.0002155303955078125
5.89447021484375,0.9821146117835993,0.0002155303955078125
6.059140205383301,-0.6991039015531737,0.0002155303955078125
6.226747274398804,-0.17260895858925274,0.0002155303955078125
6.3914711475372314,0.9163392457302209,0.0002155303955078125
6.558909177780151,-0.858797948369174,0.0002155303955078125
6.724964141845703,0.06493474488362767,0.0002155303955078125
6.894088983535767,0.7596489781997572,0.0002155303955078125
7.060572385787964,-0.9678379007405279,0.0002155303955078125
7.227201223373413,0.3485870568364153,0.0002155303955078125
7.394097328186035,0.5653558218327525,0.0002155303955078125
7.560928106307983,-0.999926203226635,0.0002155303955078125
7.727338075637817,0.5807534921321411,0.0002155303955078125
7.894085168838501,0.3327557410802581,0.0002155303955078125
8.061100244522095,-0.9620982244070285,0.0002155303955078125
8.227229356765747,0.770758134637279,0.0002155303955078125
8.394314050674438,0.07436020316749392,0.0002155303955078125
8.561145305633545,-0.8584323543964099,0.0002155303955078125
8.72720217704773,0.9092479716348136,0.0002155303955078125
8.894779205322266,-0.19225484987043276,0.0002155303955078125
9.060697078704834,-0.7006252690075964,0.0002155303955078125
9.227429151535034,0.9864918378588161,0.0002155303955078125
9.394076347351074,-0.4314129114003119,0.0002155303955078125
9.55802321434021,-0.5222394445638772,0.0002155303955078125
9.72730016708374,0.9954377155313411,0.0002155303955078125
9.894078016281128,-0.6502242594773705,0.0002155303955078125
10.06039309501648,-0.25384537103341126,0.0002155303955078125
10.227923154830933,0.9339404367678796,0.0002155303955078125
10.394033193588257,-0.8243722160595675,0.0002155303955078125
10.560686111450195,0.008981057142366395,0.0002155303955078125
10.724776268005371,0.8330931122014178,0.0002155303955078125
10.894025087356567,-0.9427510600077825,0.0002155303955078125
11.060763359069824,0.26845782933543705,0.0002155303955078125
11.225064992904663,0.6587059449900644,0.0002155303955078125
11.394241094589233,-0.99715997945124,0.0002155303955078125
11.560668230056763,0.5075559958612763,0.0002155303955078125
11.727025270462036,0.41835931034359497,0.0002155303955078125
11.894345998764038,-0.9824194603850335,0.0002155303955078125
12.061187267303467,0.7180102995804509,0.0002155303955078125
12.227432250976562,0.16377039673740093,0.0002155303955078125
12.394018173217773,-0.9024828458772058,0.0
12.560634136199951,0.8701459318517755,0.0
12.727232217788696,-0.09452816315297378,0.0
12.894128322601318,-0.7593139901964349,0.0
13.060121297836304,0.9663355575259318,0.0
13.227803230285645,-0.35596213143938304,0.0
13.393998146057129,-0.5664262366980594,0.0
13.560692071914673,0.9999589657266992,0.0
13.727372169494629,-0.5811167478101212,0.0
13.894167184829712,-0.3317431431307334,0.0
14.060724020004272,0.9634295515331679,0.0
14.227304220199585,-0.7713821242944309,0.0
