Time (s),User Amplitude,Original Position,Final Position
0.23445510864257812,0.5,6.409362660036193,3.2046813300180963
0.4021334648132324,0.5,6.13677506123557,3.068387530617785
0.5687370300292969,0.5,6.202559967153239,3.1012799835766196
0.7348263263702393,0.5,2.4974815312180114,1.2487407656090057
0.9010024070739746,0.5,1.777553267595791,0.8887766337978955
1.0648634433746338,0.5,15.588502319317868,7.794251159658934
1.23445725440979,0.5,9.238900197974663,4.619450098987332
1.4012491703033447,0.5,6.176176092656186,3.088088046328093
1.5676500797271729,0.5,3.643081264274954,1.821540632137477
1.7346234321594238,0.5,-3.2117514377227163,-1.6058757188613582
1.9028732776641846,0.5,9.862860544483723,4.931430272241862
2.0683412551879883,0.5,14.482294812468247,7.2411474062341235
2.234142303466797,0.5,7.046080810197527,3.5230404050987634
2.402128219604492,0.5,6.8177781657604495,3.4088890828802247
2.5681111812591553,0.5,0.7543279414496826,0.3771639707248413
2.735008478164673,0.5,-1.2650960202173147,-0.6325480101086574
2.9013593196868896,0.5,14.273682260707897,7.1368411303539485
3.0681722164154053,0.5,10.848780656156002,5.424390328078001
3.2359354496002197,0.5,5.591262878343072,2.795631439171536
3.4018192291259766,0.5,5.895388442623348,2.947694221311674
3.568458318710327,0.5,-2.319573031324829,-1.1597865156624145
3.7351741790771484,0.5,5.88759701355058,2.94379850677529
3.901531219482422,0.5,15.580211494520796,7.790105747260398
4.067820072174072,0.5,9.052607642652617,4.526303821326309
4.235082387924194,0.5,6.403555433458711,3.2017777167293553
4.401551246643066,0.5,2.880001016176913,1.4400005080884566
4.568113327026367,0.5,-2.9198305684503794,-1.4599152842251897
4.7351062297821045,0.5,11.627565278951423,5.813782639475711
4.900500297546387,0.5,14.534553752598216,7.267276876299108
5.068746328353882,0.5,5.891455555700237,2.9457277778501183
5.234732151031494,0.5,6.538911548779051,3.2694557743895256
5.399353265762329,0.5,-0.6798105933373142,-0.3399052966686571
5.566540241241455,0.5,1.9726692692934167,0.9863346346467083
5.734661340713501,0.5,15.14691031859124,7.57345515929562
5.901968240737915,0.5,11.462519834077453,5.731259917038726
6.066796064376831,0.5,5.910957353646595,2.9554786768232977
6.232553243637085,0.5,5.10372452871677,2.551862264358385
6.401581048965454,0.5,-2.8255571675527698,-1.4127785837763849
6.5691304206848145,0.5,7.92042037870529,3.960210189352645
6.734398365020752,0.5,15.071696277100486,7.535848138550243
6.900472164154053,0.5,6.8596632308348315,3.4298316154174158
7.06711220741272,0.5,6.557917829571924,3.278958914785962
7.234097242355347,0.5,1.5970630488079784,0.7985315244039892
7.40023136138916,0.5,-1.1424576612308597,-0.5712288306154298
7.568427085876465,0.5,13.147716801928055,6.573858400964028
7.735813140869141,0.5,13.665251931283342,6.832625965641671
7.901329278945923,0.5,5.684781637742432,2.842390818871216
8.068122148513794,0.5,5.964414064327562,2.982207032163781
8.235344171524048,0.5,-1.9828332170688352,-0.9914166085344176
8.401480197906494,0.5,3.8757326315015073,1.9378663157507536
8.568721294403076,0.5,15.100059627707433,7.550029813853716
8.735113382339478,0.5,9.309775254755671,4.6548876273778355
8.902097225189209,0.5,6.1752606218261334,3.0876303109130667
9.069258451461792,0.5,3.8599618252266628,1.9299809126133314
9.233631372451782,0.5,-2.8125069920521213,-1.4062534960260606
9.402048110961914,0.5,9.862745012848977,4.931372506424489
9.56735110282898,0.5,14.729711838543425,7.3648559192717125
9.733922243118286,0.5,5.032754267276266,2.516377133638133
9.902001142501831,0.5,7.6219034664263745,3.8109517332131873
10.068491220474243,0.5,2.1764764562206818,1.0882382281103409
10.235628128051758,0.5,0.34678000047598445,0.17339000023799223
10.402258396148682,0.5,12.834044381420892,6.417022190710446
10.56713318824768,0.5,9.305343356387116,4.652671678193558
10.735145330429077,0.5,4.834877552061745,2.4174387760308726
10.901401281356812,0.5,7.556752724418171,3.7783763622090856
11.069544315338135,0.5,-2.330706765783816,-1.165353382891908
11.235130310058594,0.5,3.601938301377967,1.8009691506889836
11.402153253555298,0.5,14.889528496280317,7.444764248140158
11.567731380462646,0.5,5.774049827919272,2.887024913959636
11.733047246932983,0.5,6.759959935443335,3.3799799677216673
11.901852369308472,0.5,5.2440129188823414,2.6220064594411707
12.06846022605896,0.5,-2.4526091573853677,-1.2263045786926838
12.234981298446655,0.5,9.58980106399242,4.79490053199621
12.401658296585083,0.5,12.052838800757982,6.026419400378991
12.569627285003662,0.5,4.256888452780833,2.1284442263904166
12.732974290847778,0.5,8.077015840014063,4.0385079200070315
12.901978254318237,0.5,-0.5534976059237726,-0.2767488029618863
13.070714235305786,0.5,0.1321166832609837,0.06605834163049185
13.233555316925049,0.5,13.986951778814795,6.993475889407398
13.401743173599243,0.5,8.091056102428889,4.045528051214444
13.567720413208008,0.5,5.44199895031276,2.72099947515638
13.733464241027832,0.5,6.988600810794276,3.494300405397138
13.899599313735962,0.5,-2.144827193831647,-1.0724135969158235
14.068277359008789,0.5,5.603016049130975,2.8015080245654875
14.23385238647461,0.5,14.231979902013968,7.115989951006984
14.401866436004639,0.5,4.988618887936152,2.494309443968076
14.568854093551636,0.5,7.463266126704989,3.7316330633524943
14.734366416931152,0.5,1.90103263537255,0.950516317686275
14.901870250701904,0.5,-2.095388180459592,-1.047694090229796
15.06546139717102,0.5,11.366593677450453,5.6832968387252265
15.233111143112183,0.5,11.200124030719671,5.6000620153598355
15.399625301361084,0.5,5.058362328991856,2.529181164495928
15.566818237304688,0.5,7.3758040434220815,3.6879020217110408
15.735703229904175,0.5,-0.7735470341728012,-0.3867735170864006
15.899824142456055,0.5,1.734589839549531,0.8672949197747655
16.069358110427856,0.5,15.206708613454401,7.6033543067272005
16.234169244766235,0.5,7.682374173100312,3.841187086550156
16.40124011039734,0.5,6.097012453572461,3.0485062267862304
16.568439245224,0.5,5.36538904405953,2.682694522029765
