Time (s),User Amplitude,Original Position,Final Position,Actual Position
0.2271730899810791,0.5,-8.012130546950145,-4.006065273475072,-4.022812843322754
0.3945190906524658,0.5,-7.933969296118628,-3.966984648059314,-3.988032341003418
0.5597879886627197,0.5,-7.901787274682473,-3.9508936373412364,-3.962285041809082
0.7281351089477539,0.5,-7.904209286655307,-3.9521046433276537,-3.962285041809082
0.8945798873901367,0.5,-8.010870761637923,-4.0054353808189616,-4.000144004821777
1.0609021186828613,0.5,-8.15688973059831,-4.078444865299155,-4.060227394104004
1.2275822162628174,0.5,-8.217125450055946,-4.108562725027973,-4.099823951721191
1.3952980041503906,0.5,-8.179420561998734,-4.089710280999367,-4.1037397384643555
1.561486005783081,0.5,-8.073590820966915,-4.036795410483458,-4.058585166931152
1.7277700901031494,0.5,-7.9363504809465555,-3.9681752404732777,-3.9854345321655273
1.8928639888763428,0.5,-7.891704783167899,-3.9458523915839496,-3.939702033996582
2.062422037124634,0.5,-7.979261992335387,-3.9896309961676937,-3.958806037902832
2.2283802032470703,0.5,-8.133598444715256,-4.066799222357628,-4.060433387756348
2.3949780464172363,0.5,-8.36245825504475,-4.181229127522375,-4.171109199523926
2.5595240592956543,0.5,-8.421763529855562,-4.210881764927781,-4.21372127532959
2.727277994155884,0.5,-8.387327551675497,-4.193663775837749,-4.2112226486206055
2.8929452896118164,0.5,-8.225983505114906,-4.112991752557453,-4.14377498626709
3.0590391159057617,0.5,-8.0586295437701,-4.02931477188505,-4.043227195739746
3.226468086242676,0.5,-7.859088640407257,-3.9295443202036284,-3.9368791580200195
3.3930301666259766,0.5,-7.738776914723723,-3.8693884573618615,-3.8855295181274414
3.5600790977478027,0.5,-7.744015894087915,-3.8720079470439575,-3.867314338684082
3.7257630825042725,0.5,-7.898611111877803,-3.9493055559389014,-3.927149772644043
3.89319109916687,0.5,-8.104611380084913,-4.0523056900424566,-4.026515007019043
4.062756061553955,0.5,-8.240144537109508,-4.120072268554754,-4.117934226989746
4.228331089019775,0.5,-8.264450342493674,-4.132225171246837,-4.14133358001709
4.3945910930633545,0.5,-8.165057817649759,-4.082528908824879,-4.105237007141113
4.561561107635498,0.5,-8.028085640243004,-4.014042820121502,-4.0215654373168945
4.72788405418396,0.5,-7.936257222205258,-3.968128611102629,-3.984105110168457
4.89478611946106,0.5,-7.914378820463402,-3.957189410231701,-3.961552619934082
5.061431169509888,0.5,-8.036388945092714,-4.018194472546357,-3.9997053146362305
5.22803807258606,0.5,-8.20407986104127,-4.102039930520635,-4.084446907043457
5.394534111022949,0.5,-8.340082722065821,-4.170041361032911,-4.165951728820801
5.561085224151611,0.5,-8.420464178871267,-4.2102320894356335,-4.2023420333862305
5.728100061416626,0.5,-8.350770303379587,-4.1753851516897935,-4.199851036071777
5.894372224807739,0.5,-8.194963263374836,-4.097481631687418,-4.109713554382324
6.05978798866272,0.5,-7.9569202578313485,-3.9784601289156742,-3.994744300842285
6.229309320449829,0.5,-7.765259889920027,-3.8826299449600135,-3.8989076614379883
6.395033121109009,0.5,-7.674368459023616,-3.837184229511808,-3.8498449325561523
6.559017896652222,0.5,-7.752866087397706,-3.876433043698853,-3.8578786849975586
6.727795124053955,0.5,-7.922888235837501,-3.9614441179187505,-3.940802574157715
6.893749952316284,0.5,-8.078613748688277,-4.039306874344138,-4.023882865905762
7.061525106430054,0.5,-8.162138040498787,-4.0810690202493936,-4.0709638595581055
7.227987289428711,0.5,-8.1838089542675,-4.09190447713375,-4.08115291595459
7.393635034561157,0.5,-8.094938297230774,-4.047469148615387,-4.069079399108887
7.558912992477417,0.5,-7.9961953359311355,-3.9980976679655678,-4.010575294494629
7.728127956390381,0.5,-7.91524486520696,-3.95762243260348,-3.968844413757324
7.8947601318359375,0.5,-7.961408660089431,-3.9807043300447154,-3.9635915756225586
8.060990333557129,0.5,-8.080079386374255,-4.040039693187127,-4.02455997467041
8.227887153625488,0.5,-8.225388063160485,-4.112694031580243,-4.102021217346191
8.393554210662842,0.5,-8.360152690030612,-4.180076345015306,-4.166953086853027
8.56002402305603,0.5,-8.398069611098908,-4.199034805549454,-4.20029354095459
8.727704048156738,0.5,-8.290668870320713,-4.145334435160357,-4.167956352233887
8.895188093185425,0.5,-8.101084411222228,-4.050542205611114,-4.06870174407959
9.060994148254395,0.5,-7.868724746046329,-3.9343623730231645,-3.9448976516723633
9.227598190307617,0.5,-7.706995031809755,-3.8534975159048774,-3.857001304626465
9.39558219909668,0.5,-7.736668504492212,-3.868334252246106,-3.8552751541137695
