Time (s),User Amplitude,Original Position,Final Position,Actual Position
0.23102402687072754,0.2,-2.502922447675187,-0.5005844895350374,-0.5601867437362671
0.39737796783447266,0.2,-6.134094894282736,-1.2268189788565473,-1.3480476140975952
0.5640981197357178,0.2,-4.1860051652670265,-0.8372010330534054,-0.8213027715682983
0.7323269844055176,0.2,-13.617478014648754,-2.723495602929751,-2.6844849586486816
0.8980779647827148,0.2,2.4320834039861414,0.48641668079722833,0.724696695804596
1.0637388229370117,0.2,-8.197532580801159,-1.6395065161602318,-1.436901569366455
1.231456995010376,0.2,-2.736140622840837,-0.5472281245681674,-0.40035104751586914
1.399648904800415,0.2,-13.829572679568214,-2.765914535913643,-2.8841500282287598
1.5656318664550781,0.2,2.336176964636494,0.46723539292729876,0.3369593918323517
1.7315618991851807,0.2,-8.129948921633725,-1.625989784326745,-1.6101936101913452
1.8986139297485352,0.2,-2.240382801170927,-0.4480765602341854,-0.4201110601425171
2.0661277770996094,0.2,-13.798128560412199,-2.75962571208244,-2.7940735816955566
2.2319209575653076,0.2,2.3020532099875113,0.46041064199750226,0.49471619725227356
2.3979909420013428,0.2,-8.873948943056705,-1.7747897886113413,-1.5302737951278687
2.5644328594207764,0.2,-1.5083398130783388,-0.30166796261566775,-0.43855881690979004
2.731221914291382,0.2,-13.041243631911149,-2.60824872638223,-2.735870599746704
2.8991081714630127,0.2,1.988264316327849,0.3976528632655698,0.05654502287507057
3.0649869441986084,0.2,-8.349280063947965,-1.6698560127895932,-1.1863024234771729
3.231109142303467,0.2,-1.7858082602979901,-0.35716165205959804,-0.5504896640777588
3.399109125137329,0.2,-12.813866459816525,-2.562773291963305,-2.3782522678375244
3.5662808418273926,0.2,-0.2221335489605658,-0.04442670979211316,-0.30207085609436035
3.7297630310058594,0.2,-8.460171141166075,-1.692034228233215,-1.1412203311920166
3.899365186691284,0.2,-2.001608140854657,-0.4003216281709314,-0.7990477085113525
4.065393924713135,0.2,-9.842972353356343,-1.9685944706712686,-2.1779959201812744
4.229914903640747,0.2,-1.3353814184246386,-0.26707628368492775,-0.6624853610992432
4.398571014404297,0.2,-6.488010380950097,-1.2976020761900195,-0.8845522403717041
4.566001892089844,0.2,-3.620211571066086,-0.7240423142132172,-0.7560694217681885
4.732303142547607,0.2,-10.84534855265051,-2.1690697105301022,-1.5640814304351807
4.896148920059204,0.2,-4.013488506531007,-0.8026977013062015,-1.0347158908843994
5.062807083129883,0.2,-6.18446086189137,-1.2368921723782742,-0.8711798191070557
5.230544805526733,0.2,-3.716473314200053,-0.7432946628400106,-1.2009756565093994
5.397148847579956,0.2,-8.844165541014636,-1.7688331082029274,-1.5732691287994385
5.56522011756897,0.2,-1.9332751265618502,-0.38665502531237006,-1.0177271366119385
5.730033874511719,0.2,-2.9499094400839247,-0.589981888016785,-0.2829916179180145
5.900098085403442,0.2,-5.5499694054289295,-1.109993881085786,-1.1595957279205322
6.063977956771851,0.2,-10.946916141801108,-2.1893832283602217,-1.8060190677642822
6.230720043182373,0.2,-3.989489232045325,-0.797897846409065,-1.4836695194244385
6.3967790603637695,0.2,-2.4319276389758557,-0.4863855277951712,-0.12895028293132782
6.564276933670044,0.295,-1.917908824862821,-0.5657831033345322,-1.573190689086914
6.732112884521484,0.295,-7.000678308763793,-2.0652001010853187,-1.7073420286178589
6.89841890335083,0.29,-1.7365860473327406,-0.5036099537264948,-1.4798240661621094
7.065988063812256,0.29,-1.5902726551572974,-0.4611790699956162,0.4773465394973755
7.2289879322052,0.29,-3.153528901137897,-0.91452338132999,-1.4984989166259766
7.396428108215332,0.29,-9.866644362882726,-2.8613268652359904,-1.8283939361572266
7.566188097000122,0.295,-0.8744639844940717,-0.25796687542575114,-1.8621463775634766
7.731051921844482,0.295,0.2180238562867844,0.06431703760460139,0.3116570711135864
7.896999835968018,0.295,-2.9756327166459138,-0.8778116514105445,-1.704324722290039
8.063390016555786,0.3,-7.191706014264027,-2.157511804279208,-1.1486225128173828
8.230338096618652,0.3,-3.9935127577101146,-1.1980538273130343,-1.6869983673095703
8.400068044662476,0.3,-2.2042334192453827,-0.6612700257736148,0.652135968208313
8.567101955413818,0.3,-4.751715180015769,-1.4255145540047307,-1.8938064575195312
8.732414960861206,0.3,-7.144718547650661,-2.143415564295198,-1.420436978340149
8.899085998535156,0.3,-3.994932033473692,-1.1984796100421076,-2.3897080421447754
9.06468391418457,0.305,0.07008792210780333,0.021376816242880015,0.7828079462051392
9.23229694366455,0.305,-2.7907637275352983,-0.851182936898266,-1.7785305976867676
9.397104740142822,0.315,-4.055393752937161,-1.277449032175206,-0.6068786978721619
9.566032886505127,0.315,-6.139146404882307,-1.9338311175379266,-1.906445026397705
9.732581853866577,0.315,-0.7432887908381439,-0.23413596911401535,0.43984949588775635
9.900125980377197,0.315,-4.410883234862874,-1.3894282189818052,-2.1236119270324707
10.06609296798706,0.315,-4.139299844100027,-1.3038794508915084,-0.9349122047424316
10.233320951461792,0.315,-3.642304690484571,-1.1473259775026399,-2.4909768104553223
10.399456024169922,0.315,1.4564584304324537,0.4587844055862229,1.0654808282852173
10.563738107681274,0.315,-4.388799336601727,-1.3824717910295439,-2.125296115875244
10.733179807662964,0.315,-4.045370982483893,-1.2742918594824262,-0.49428224563598633
10.897303104400635,0.315,-6.183095993757848,-1.9476752380337223,-2.6910290718078613
11.06377387046814,0.315,0.11909624224769158,0.03751531630802285,1.0838905572891235
11.230119943618774,0.315,-5.8076321354058935,-1.8294041226528566,-2.3734230995178223
11.396543979644775,0.315,-2.804094432721495,-0.883289746307271,-0.8830456733703613
11.566138744354248,0.315,-6.823651216814975,-2.149450133296717,-3.3101258277893066
11.730238914489746,0.315,3.0622419903693325,0.9646062269663398,2.061523199081421
11.899020910263062,0.315,-5.9689909967269825,-1.8802321639689996,-2.3375649452209473
12.066060066223145,0.315,-2.4834680200591603,-0.7822924263186355,-0.2587590217590332
12.232182025909424,0.315,-9.453356458592523,-2.9778072844566448,-3.6680550575256348
12.399419784545898,0.315,2.8909643807777075,0.9106537799449779,1.6792198419570923
12.565835952758789,0.315,-5.868034402074597,-1.848430836653498,-2.5206398963928223
12.732546091079712,0.315,-2.7841070862939903,-0.876993732182607,-0.22836731374263763
12.900099992752075,0.315,-6.701924295501348,-2.1111061530829245,-3.6069130897521973
13.066834926605225,0.315,4.155867723202849,1.3090983328088974,1.911496877670288
13.23314094543457,0.315,-7.326737051945112,-2.3079221713627103,-2.4674878120422363
13.39885687828064,0.315,-2.3829912759264977,-0.7506422519168467,0.03514815866947174
13.567440748214722,0.315,-9.353321604101598,-2.9462963052920035,-4.079441547393799
13.731119155883789,0.315,4.119913572830404,1.2977727754415773,1.8210426568984985
13.897498846054077,0.315,-7.171790767576728,-2.259114091786669,-2.619049549102783
14.066343784332275,0.315,-0.482884724767924,-0.15210868830189606,0.3047366440296173
14.232523918151855,0.315,-9.337148246458105,-2.9412016976343027,-3.827995777130127
14.399600744247437,0.315,4.19921818987927,1.32275372981197,1.9545398950576782
14.566206932067871,0.315,-7.24473834372294,-2.282092578272726,-2.7532448768615723
14.732468843460083,0.315,-0.5081285628191254,-0.16006049728802452,0.21247246861457825
14.897279977798462,0.315,-11.07776281781378,-3.4894952876113403,-4.034788608551025
15.064328908920288,0.315,4.727385251685088,1.4891263542808026,1.7034584283828735
15.230550050735474,0.315,-7.12431621818601,-2.244159608728593,-2.4848008155822754
15.397655963897705,0.315,-0.7600278494104928,-0.23940877256430526,0.3962092101573944
15.564043998718262,0.315,-11.15071629387823,-3.5124756325716424,-3.901257276535034
15.73232889175415,0.315,4.821473508199174,1.51876415508274,1.7305711507797241
15.899075984954834,0.315,-6.832052186898709,-2.152096438873093,-2.4672019481658936
16.064749002456665,0.315,-0.7450757406589565,-0.2346988583075713,0.280873566865921
