Time (s),User Amplitude,Original Position,Final Position,Actual Position
0.22591876983642578,0.5,-8.824217113641591,-4.412108556820796,-4.412123680114746
0.39392876625061035,0.5,-8.824172438394488,-4.412086219197244,-4.412123680114746
0.559471845626831,0.5,-8.832784957251643,-4.416392478625822,-4.412629127502441
0.7273588180541992,0.5,-8.80536716368994,-4.40268358184497,-4.412301063537598
0.8935790061950684,0.5,-8.830439822694402,-4.415219911347201,-4.408144950866699
1.0610778331756592,0.5,-9.22055485813044,-4.61027742906522,-4.561478614807129
1.227038860321045,0.5,-8.922988550700037,-4.461494275350018,-4.51509952545166
1.3954367637634277,0.5,-8.061227594058506,-4.030613797029253,-4.065947532653809
1.5591678619384766,0.5,-8.451980753961662,-4.225990376980831,-4.1801347732543945
1.729872703552246,0.5,-9.191455533038853,-4.595727766519427,-4.621748924255371
1.8953227996826172,0.5,-8.457582591860373,-4.228791295930186,-4.2700605392456055
2.0611016750335693,0.5,-9.110457301719835,-4.555228650859918,-4.3931684494018555
2.2283499240875244,0.5,-10.592669960045855,-5.296334980022928,-5.337023735046387
2.39497971534729,0.5,-9.044849168414048,-4.522424584207024,-4.64603328704834
2.559469699859619,0.5,-6.779435750026697,-3.3897178750133485,-3.3590307235717773
2.728505849838257,0.5,-8.078817671766968,-4.039408835883484,-4.0232648849487305
2.8952436447143555,0.5,-9.372462636325256,-4.686231318162628,-4.7863664627075195
3.061396837234497,0.5,-8.183248983192088,-4.091624491596044,-4.157452583312988
3.2288897037506104,0.5,-9.614197121955236,-4.807098560977618,-4.640130043029785
3.394674777984619,0.5,-12.020017115363647,-6.010008557681823,-5.9964494705200195
3.561617851257324,0.5,-8.976878077673001,-4.488439038836501,-4.6563215255737305
3.72835373878479,0.5,-3.944510185444992,-1.972255092722496,-2.087008476257324
3.895012855529785,0.5,-6.942651258593975,-3.4713256292969876,-3.068129539489746
4.061816692352295,0.5,-9.468509389973855,-4.7342546949869275,-4.885251045227051
4.227727890014648,0.5,-8.190703184587834,-4.095351592293917,-4.093688011169434
4.395533800125122,0.5,-11.510452644642704,-5.755226322321352,-5.528487205505371
4.56238579750061,0.5,-15.014062061039716,-7.507031030519858,-7.765511512756348
4.728628873825073,0.5,-7.497806469832071,-3.7489032349160354,-4.442559242248535
4.895673751831055,0.5,-3.6745047685433585,-1.8372523842716793,-1.4502840042114258
5.061004638671875,0.5,-7.935070963260493,-3.9675354816302466,-3.7573137283325195
5.228575944900513,0.5,-9.748981323688389,-4.874490661844194,-5.057131767272949
5.395902872085571,0.5,-7.597758933806478,-3.798879466903239,-3.7248449325561523
5.560412883758545,0.5,-11.40410553788394,-5.70205276894197,-5.254971504211426
5.728685617446899,0.5,-13.043649984592443,-6.521824992296222,-6.943905830383301
5.894625663757324,0.5,-8.42947067196787,-4.214735335983935,-4.057925224304199
6.060041904449463,0.5,-4.882256129410569,-2.4411280647052847,-2.196171760559082
6.228067636489868,0.5,-8.664942335868288,-4.332471167934144,-4.151034355163574
6.394969701766968,0.5,-9.581498835314518,-4.790749417657259,-4.903130531311035
6.56159782409668,0.5,-7.809668267215583,-3.9048341336077916,-3.839566230773926
6.729623794555664,0.5,-10.065578818633552,-5.032789409316776,-4.9848432540893555
6.895627021789551,0.5,-11.815329758010435,-5.9076648790052175,-6.101462364196777
7.061846017837524,0.5,-7.582793240255308,-3.791396620127654,-4.056038856506348
7.229079723358154,0.5,-5.633318369558895,-2.8166591847794473,-2.611708641052246
7.396691799163818,0.5,-9.204972435999737,-4.602486217999869,-4.396615028381348
7.562731027603149,0.5,-9.123269589129277,-4.561634794564639,-4.813838005065918
7.729209661483765,0.5,-7.930712447777122,-3.965356223888561,-3.9095373153686523
7.895525693893433,0.5,-10.507360117825765,-5.253680058912883,-5.078433036804199
8.06174898147583,0.5,-11.340621820601037,-5.670310910300518,-5.957184791564941
8.2287278175354,0.5,-7.621503863640461,-3.8107519318202305,-3.83634090423584
8.395885705947876,0.5,-4.570765715066854,-2.285382857533427,-2.469182014465332
8.561547756195068,0.5,-8.564621580463152,-4.282310790231576,-4.3660688400268555
8.729231834411621,0.5,-9.24125200159825,-4.620626000799125,-4.8606767654418945
8.895479679107666,0.5,-6.974086249929378,-3.487043124964689,-3.411290168762207
9.06261396408081,0.5,-13.941759009407232,-6.970879504703616,-6.920535087585449
9.22898268699646,0.5,-14.979158998781326,-7.489579499390663,-8.506030082702637
9.396193027496338,0.5,-4.90501103738459,-2.452505518692295,-2.3745336532592773
9.558659791946411,0.5,-1.6700222143855354,-0.8350111071927677,-0.8143835067749023
9.729862928390503,0.5,-11.412593796741898,-5.706296898370949,-5.542481422424316
9.896029949188232,0.5,-9.326122292862273,-4.6630611464311365,-5.298352241516113
10.061832904815674,0.5,-6.163547380433862,-3.081773690216931,-2.7240800857543945
10.227568864822388,0.5,-13.195881895682557,-6.597940947841279,-6.284634590148926
10.396158933639526,0.5,-15.64586622690527,-7.822933113452635,-8.151656150817871
10.560767889022827,0.5,-3.0003904873664844,-1.5001952436832422,-1.7989130020141602
10.72824501991272,0.5,-4.358992384479252,-2.179496192239626,-1.2495241165161133
