# Music-Motor Synchronization Data
# Song: Is There Anybody Out There
# Pattern: simple
# BPM: 178.2
# Music Frequency: 2.970 Hz
# Phase Lag: 5866.49 ms
# Correlation: -0.001423
# RMS Difference: 1.769722

Time (s),Music Sinusoid,Actual Position (centered),Difference
0.224898099899292,-1.7727454692967695,1.366933822631836,-3.1396792919286054
0.39251208305358887,1.7588873880442613,2.691987991333008,-0.9331006032887466
0.557905912399292,-1.6996226311607083,0.9757289886474609,-2.6753516198081693
0.7249400615692139,1.6716384674398073,0.1090240478515625,1.5626144195882448
0.8893787860870361,-1.5823709394623118,-0.4103069305419922,-1.1720640089203196
1.0592410564422607,1.6180798846239914,-0.2277984619140625,1.845878346538054
1.2233390808105469,-1.514983498360178,0.5550022125244141,-2.069985710884592
1.389906883239746,1.4689848763763387,1.2558517456054688,0.21313313077086993
1.557478904724121,-1.448476064073509,0.9825153350830078,-2.430991399156517
1.7265939712524414,1.4689254791837991,0.113311767578125,1.3556137116056741
1.8932700157165527,-1.424255633127763,-0.08968925476074219,-1.3345663783670207
2.057249069213867,1.3009678076399713,0.5023174285888672,0.7986503790511041
2.2246649265289307,-1.2735953291024207,0.9881477355957031,-2.261743064698124
2.3898890018463135,1.1788761657601163,0.4247589111328125,0.7541172546273038
2.556417942047119,-1.1219028926652206,-0.11242103576660156,-1.009481856898619
2.724940776824951,1.127551298857899,0.47541046142578125,0.6521408374321178
2.892143964767456,-1.0911490814575737,0.9816169738769531,-2.072766055334527
3.0580508708953857,1.0117715443951762,0.4929084777832031,0.5188630666119731
3.22564697265625,-0.986969043728701,-0.09680366516113281,-0.8901653785675682
3.3913350105285645,0.8974251475641396,0.37288856506347656,0.524536582500663
3.5580339431762695,-0.8408337756228234,0.9897575378417969,-1.8305913134646201
3.7233238220214844,0.7337285367011833,0.5106124877929688,0.22311604890821457
3.8919570446014404,-0.7439529905600655,-0.05495452880859375,-0.6889984617514717
4.060031890869141,0.7343927333733887,0.38369178771972656,0.35070094565366217
4.226266860961914,-0.6590203316342447,0.8833942413330078,-1.5424145729672525
4.392464876174927,0.5812799967715138,0.5635108947753906,0.017769101996123138
4.559422016143799,-0.5305269052496998,0.02495574951171875,-0.5554826547614186
4.7228169441223145,0.3468171474047525,0.2809276580810547,0.06588948932369781
4.891293048858643,-0.35174051577547105,1.205942153930664,-1.5576826697061352
5.060205936431885,0.3730006044565011,0.6184864044189453,-0.24548579996244424
5.2237629890441895,-0.19279313027054312,-0.45693016052246094,0.2641370302519178
5.392103910446167,0.1926511951083689,0.18862152099609375,0.0040296741122751445
5.5592310428619385,-0.14651973654566197,1.3887290954589844,-1.5352488320046462
5.72344183921814,-0.01053131530312026,0.8166942596435547,-0.8272255749466749
5.892802715301514,-0.02810576414278279,-0.7695350646972656,0.7414293005544829
6.058629989624023,-0.06759709343606858,0.1385517120361328,-0.20614880547220138
6.223546981811523,0.19762508312367347,1.6603317260742188,-1.4627066429505453
6.3899829387664795,-0.26971514677941677,0.6592979431152344,-0.9290130898946511
6.558341979980469,0.2691735708622664,-0.7598838806152344,1.0290574514775008
6.724210977554321,-0.3621578295121107,0.19075775146484375,-0.5529155809769544
6.891380071640015,0.40605300645680126,1.6539134979248047,-1.2478604914680034
7.0593647956848145,-0.41945506274745553,0.5832176208496094,-1.002672683597065
7.22599196434021,0.4831324735974275,-0.8138046264648438,1.2969371000622711
7.39267373085022,-0.5443134295670317,0.48634910583496094,-1.0306625354019925
7.558708906173706,0.6284014744871699,1.6854057312011719,-1.057004256714002
7.72616982460022,-0.6602783313291435,0.2377796173095703,-0.8980579486387138
7.893310070037842,0.7034309855401937,-0.7806339263916016,1.4840649119317952
8.059739828109741,-0.771298888094984,0.6395797729492188,-1.4108786610442028
8.226224899291992,0.8362645853231442,1.5935897827148438,-0.7573251973916996
8.39189887046814,-0.9277850108520516,0.0561370849609375,-0.9839220958129891
8.556919813156128,1.0384401613580811,-0.7371959686279297,1.7756361299860108
8.724767923355103,-1.0546391621377968,0.8716182708740234,-1.9262574330118203
8.891592025756836,1.1036745639275678,1.7145328521728516,-0.6108582882452838
9.059663772583008,-1.1123829145819764,0.5816688537597656,-1.694051768341742
9.225719928741455,1.1842467171119744,-0.6281147003173828,1.8123614174293572
9.391832828521729,-1.2522496825682563,0.33974647521972656,-1.5919961577879829
9.560826778411865,1.232684749339996,1.3975543975830078,-0.16486964824301187
9.726095914840698,-1.3237108976344671,0.3641204833984375,-1.6878313810329046
9.893509864807129,1.35041146358609,-0.5630092620849609,1.913420725671051
10.056516885757446,-1.4954326108021307,0.5844821929931641,-2.079914803795295
10.22586989402771,1.4691307151723902,1.406494140625,0.06263657454739024
10.391350984573364,-1.5424355376943504,0.2691307067871094,-1.8115662444814598
10.558945894241333,1.5609094549770437,-0.5678691864013672,2.128778641378411
10.723093032836914,-1.6585921355877615,0.6122817993164062,-2.270873934904168
10.892752885818481,1.6290532004544396,1.3990612030029297,0.2299919974515099
11.058972835540771,-1.6762787369209136,0.1382770538330078,-1.8145557907539214
11.225356101989746,1.7175368531525383,-0.7575244903564453,2.4750613435089837
11.392194032669067,-1.7476712446733862,0.7171554565429688,-2.4648267012163547
11.559767007827759,1.7625713692858238,1.6021404266357422,0.16043094265008162
11.725790023803711,-1.8051823216879979,0.08871078491210938,-1.8938931066001072
