# Music-Motor Synchronization Data
# Song: Lacrimosa
# Pattern: complex
# BPM: 68.0
# Music Frequency: 1.133 Hz
# Phase Lag: 62206.27 ms
# Correlation: -0.086728
# RMS Difference: 1.989053

Time (s),Music Sinusoid,Actual Position (centered),Difference
0.22551298141479492,2.4994149114192723,0.014598846435546875,2.4848160649837254
0.3922858238220215,0.8532570533811318,0.04392051696777344,0.8093365364133583
0.5569789409637451,-1.836387656023273,0.06976318359375,-1.906150839617023
0.7239828109741211,-2.259512431542974,0.070556640625,-2.330069072167974
0.8903059959411621,0.14146560984884057,0.070556640625,0.07090896922384057
1.0562059879302979,2.3636917929281784,0.0052509307861328125,2.3584408621420456
1.223390817642212,1.6361407079855628,-0.050609588623046875,1.6867502966086096
1.3926830291748047,-1.1822590367630845,-0.05426216125488281,-1.1279968755082017
1.5580248832702637,-2.4887143728049494,-0.03689002990722656,-2.451824342897723
1.7255308628082275,-0.6888381545003146,0.0367584228515625,-0.7255965773518771
1.8915340900421143,1.9638030757789655,0.07177734375,1.8920257320289655
2.059609889984131,2.158963606530767,0.07177734375,2.087186262780767
2.225571870803833,-0.34926823565952403,0.0028514862060546875,-0.3521197218655787
2.3918657302856445,-2.4253404319641243,-0.1312694549560547,-2.2940709770080696
2.557508707046509,-1.4891229583582215,-0.18549728393554688,-1.3036256744226746
2.725519895553589,1.3255021568745682,-0.1876850128173828,1.513187169691951
2.8925938606262207,2.461648367354913,-0.1471233367919922,2.608771704146905
3.0579588413238525,0.5353516725274731,-0.021310806274414062,0.5566624788018871
3.225739002227783,-2.075663763217845,0.07668495178222656,-2.1523487150000715
3.3909518718719482,-2.0855082710173583,0.12517356872558594,-2.210681839742944
3.558729887008667,0.517970828074711,0.1468505859375,0.37112024213721095
3.725606918334961,2.4632474336377483,0.1468505859375,2.3163968477002483
3.891662120819092,1.3331209729732203,0.0360260009765625,1.2970949719966578
4.0588037967681885,-1.4693845751940424,-0.06850624084472656,-1.4008783343493159
4.225559949874878,-2.426472247678003,-0.09649848937988281,-2.32997375829812
4.392504930496216,-0.3423942657790505,-0.09215164184570312,-0.2502426239333474
4.558840036392212,2.1657892767376707,-0.0068607330322265625,2.1726500097698973
4.725344896316528,1.972681789596258,0.03986549377441406,1.932816295821844
4.892683982849121,-0.6978688070632931,0.0595703125,-0.7574391195632931
5.0591139793396,-2.4877307752297586,0.0588226318359375,-2.546553407065696
5.225574731826782,-1.173293231953525,-0.03668403625488281,-1.1366091956986422
5.392615795135498,1.6133895571287071,-0.1280994415283203,1.7414889986570274
5.558993816375732,2.3777931942319532,-0.17597007751464844,2.5537632717466017
5.725895881652832,0.16786477750098627,-0.1773090362548828,0.3451738137558691
5.891993761062622,-2.2462868241358334,-0.09956932067871094,-2.1467175034571224
6.057283878326416,-1.87723582854257,0.026027679443359375,-1.9032635079859295
6.225595951080322,0.8565156080906315,0.11955642700195312,0.7369591810886784
6.392552852630615,2.499642257353432,0.1721973419189453,2.3274449154344867
6.557189702987671,1.044382407806078,0.17578125,0.8686011578060779
6.725799798965454,-1.7407491453250123,0.16895103454589844,-1.9097001798709108
6.89155387878418,-2.3231184222691836,0.03216361999511719,-2.355282042264301
7.058824777603149,-0.0007379268443175585,-0.027414321899414062,0.026676395055096502
7.225399971008301,2.3179476365984333,-0.04644966125488281,2.364397297853316
7.392199754714966,1.737330232920249,-0.045604705810546875,1.7829349387307958
7.559010028839111,-1.0195188140158773,0.0030841827392578125,-1.022602996755135
7.7255589962005615,-2.499414497324879,0.04730033874511719,-2.546714836069996
7.892496824264526,-0.8504834144880468,0.048828125,-0.8993115394880468
8.058954000473022,1.859543115039704,0.03409004211425781,1.8254530729254461
8.225689888000488,2.246668595300054,-0.06042289733886719,2.307091492638921
8.391765832901001,-0.1666082886082084,-0.13378143310546875,-0.032826855502739644
8.558226823806763,-2.374952466524998,-0.17135238647460938,-2.2036000800503888
8.724250793457031,-1.6251408696741794,-0.16596031188964844,-1.459180557784531
8.89245891571045,1.1780280130399585,-0.05272102355957031,1.2307490365995288
9.05883002281189,2.4873410277113286,0.07089996337890625,2.4164410643324223
9.223577737808228,0.7229815520692153,0.15141868591308594,0.5715628661561294
9.391408920288086,-1.9619211887272698,0.167724609375,-2.1296457981022696
9.55895709991455,-2.165212757097197,0.1670513153076172,-2.332264072404814
9.725603818893433,0.349031872009878,0.06899261474609375,0.28003925726378426
9.891722917556763,2.4245204958536943,-0.030092239379882812,2.454612735233577
10.058945894241333,1.4691357605856692,-0.07425308227539062,1.5433888428610598
