# Music-Motor Synchronization Data
# Song: Is There Anybody Out There
# Pattern: simple
# BPM: 178.2
# Music Frequency: 2.970 Hz
# Phase Lag: -497.52 ms
# Correlation: -0.006712
# Mean Peak Offset: 11.74 ms
# Peak Offset Std: 212.04 ms
# Number of Peaks: 113

# Peak Timing Offsets (Positive = Motor Late)
Peak Time (s),Timing Offset (ms)
0.39340782165527344,665.2202606201172
0.7274959087371826,331.132173538208
1.0586280822753906,0.0
1.392868995666504,-334.2409133911133
1.7273619174957275,0.0
2.0605859756469727,330.9481143951416
2.3915340900421143,0.0
2.7257068157196045,-334.17272567749023
3.060480833053589,0.0
9.227885007858276,-168.35784912109375
9.560893774032593,164.86239433288574
9.893715858459473,-167.95969009399414
10.22509503364563,167.85097122192383
10.558570861816406,-165.62485694885254
10.891824007034302,167.06585884094238
11.22708797454834,-168.1981086730957
11.561629056930542,164.31093215942383
11.89469313621521,-168.75314712524414
12.224940061569214,169.4200038909912
12.560621976852417,-166.2619113922119
12.894344806671143,166.0451889038086
13.227090835571289,-166.7008399963379
13.559638977050781,167.97113418579102
13.892284154891968,-164.6740436553955
14.227090835571289,165.7581329345703
14.560230016708374,-167.38104820251465
14.893333911895752,166.48507118225098
15.227500915527344,-167.68193244934082
15.56171202659607,331.37989044189453
15.893091917037964,0.0
16.22657084465027,-333.4789276123047
16.560530185699463,0.0
16.894799947738647,331.3150405883789
17.226114988327026,0.0
17.56080389022827,333.7550163269043
17.894558906555176,0.0
18.22724199295044,-332.6830863952637
18.560971975326538,0.0
18.89503788948059,334.03801918029785
19.22907590866089,0.0
19.558577060699463,-329.5011520385742
25.72783398628235,165.94696044921875
26.05939817428589,-165.6172275543213
26.392657041549683,166.11003875732422
26.72768998146057,-168.92290115356445
27.05992603302002,164.8099422454834
27.393903970718384,-169.16799545288086
27.72742795944214,164.88981246948242
28.060893058776855,-168.57528686523438
28.39399790763855,168.01905632019043
28.72781205177307,-165.79508781433105
29.06063199043274,166.4907932281494
29.394285917282104,-167.16313362121582
29.72633385658264,167.36626625061035
30.060641050338745,-166.94092750549316
30.392173051834106,166.62907600402832
30.726938009262085,-168.1358814239502
31.058866024017334,167.8938865661621
31.391865968704224,-165.10605812072754
31.72602391242981,168.31707954406738
32.05986499786377,-165.52400588989258
32.39410901069641,331.1119079589844
32.725220918655396,0.0
33.05990290641785,333.5700035095215
33.39347290992737,0.0
33.727530002593994,331.571102142334
34.05910110473633,0.0
34.392125844955444,-333.0247402191162
34.726184129714966,0.0
35.060503005981445,333.76598358154297
35.39426898956299,0.0
35.72784185409546,331.8440914154053
36.059685945510864,0.0
36.39452409744263,333.0698013305664
36.72759389877319,0.0
42.5597460269928,166.87512397766113
42.89366793632507,-167.04678535461426
43.2257399559021,168.11704635620117
43.559906005859375,-166.04900360107422
43.89148688316345,167.90127754211426
44.227837800979614,-168.44964027404785
44.558969020843506,168.8699722290039
44.89447498321533,-166.63599014282227
45.22814607620239,166.57686233520508
45.56112813949585,-166.40520095825195
45.893929958343506,166.02802276611328
46.227229833602905,-167.27185249328613
46.558704137802124,169.31676864624023
46.89381194114685,-165.79103469848633
47.22668099403381,167.88506507873535
47.56122803688049,-166.66197776794434
47.89429187774658,332.8549861907959
48.22714686393738,0.0
48.561479806900024,332.5061798095703
48.893985986709595,0.0
49.224873781204224,-330.8877944946289
49.56035590171814,0.0
49.89416289329529,-333.80699157714844
50.22801995277405,0.0
50.55767583847046,-329.65588569641113
50.89476180076599,0.0
51.22641897201538,-331.65717124938965
51.55940079689026,0.0
51.8949990272522,331.9511413574219
52.22695016860962,0.0
52.559393882751465,-332.4437141418457
52.894376039505005,0.0
53.22572302818298,-331.3469886779785
59.059799909591675,-165.52495956420898
59.393020153045654,168.137788772583
59.72922110557556,-168.06316375732422
60.06170392036438,164.22486305236816
60.39249610900879,-166.56732559204102

# Full Time Series Data
Time (s),Music Sinusoid,Actual Position (centered)
0.2275681495666504,-2.1733471836800047,0.32025146484375
0.39340782165527344,2.1199456527319915,0.760772705078125
0.5612730979919434,-2.109194124217179,-0.7432022094726562
0.7274959087371826,2.0595914952634,-1.4451980590820312
0.8932340145111084,-1.994246898468185,1.1342048645019531
1.0586280822753906,1.9145933693379908,1.7870140075683594
1.2259819507598877,-1.8865318795072428,-0.8433437347412109
1.392868995666504,1.8440794695408824,-1.7365131378173828
1.561413049697876,-1.8499676289973772,0.9031429290771484
1.7273619174957275,1.7775434722409529,1.8811511993408203
1.894773006439209,-1.748351539841133,-0.8524875640869141
2.0605859756469727,1.6665436275043002,-1.911397933959961
