# Music-Motor Synchronization Data
# Song: So Easy
# Pattern: complex
# BPM: 104.0
# Music Frequency: 1.733 Hz
# Phase Lag: 2995.96 ms
# Correlation: 0.125949
# Mean Peak Offset: 50.58 ms
# Peak Offset Std: 858.86 ms
# Number of Peaks: 104

# Peak Timing Offsets (Positive = Motor Late)
Peak Time (s),Timing Offset (ms)
0.7247607707977295,4169.540166854858
1.2255728244781494,3668.7281131744385
1.8940386772155762,3000.2622604370117
2.392326831817627,2501.974105834961
3.061379909515381,1832.921028137207
3.5615057945251465,1332.7951431274414
4.227822780609131,666.478157043457
4.7280049324035645,166.29600524902344
5.410060882568359,-515.7599449157715
5.908290863037109,-1013.9899253845215
6.408923864364624,-1514.6229267120361
7.07807993888855,-2183.779001235962
7.578291893005371,1999.9151229858398
8.244440793991089,1333.766222000122
8.746127843856812,832.0791721343994
9.411212921142578,166.9940948486328
9.910797834396362,-332.59081840515137
10.578564882278442,166.75090789794922
11.076653718948364,-331.33792877197266
11.74497103691101,-999.6552467346191
12.245304822921753,666.0149097442627
12.911319732666016,0.0
13.411892890930176,-500.57315826416016
13.91136384010315,166.55206680297852
14.578829765319824,-500.9138584136963
15.078239917755127,166.1078929901123
15.744993686676025,-500.64587593078613
16.244207859039307,167.04607009887695
16.91191792488098,-500.66399574279785
17.41116189956665,166.41998291015625
18.07857394218445,-500.9920597076416
18.57815670967102,167.03104972839355
19.242204904556274,-497.01714515686035
19.745364904403687,164.38007354736328
20.40972900390625,-499.9840259552002
20.9117329120636,164.78610038757324
21.411915063858032,-335.39605140686035
22.07816791534424,166.5670871734619
22.578000783920288,-333.2657814025879
23.243521690368652,168.26629638671875
23.744993686676025,-333.2056999206543
24.411459922790527,166.67580604553223
24.911330938339233,-333.1952095031738
25.578260898590088,165.21501541137695
26.076235055923462,-332.75914192199707
26.744475841522217,165.64011573791504
27.245253801345825,-335.13784408569336
27.912238836288452,0.0
28.411787033081055,-499.54819679260254
28.911211729049683,166.5363311767578
29.577976942062378,-500.2288818359375
30.078999757766724,165.3733253479004
30.743488073349,-499.114990234375
31.244776010513306,166.9917106628418
31.91198706626892,-500.21934509277344
32.412086725234985,165.13514518737793
33.077824115753174,-500.60224533081055
33.57904386520386,165.59505462646484
34.24548673629761,-500.84781646728516
34.74507284164429,165.10915756225586
35.4099600315094,-499.77803230285645
35.91087007522583,165.73691368103027
36.411537885665894,-334.9308967590332
37.0775260925293,165.53378105163574
37.57863998413086,-335.58011054992676
38.245563983917236,166.38588905334473
38.74444389343262,-332.49402046203613
39.41159772872925,165.985107421875
39.910916805267334,-333.33396911621094
40.578404903411865,167.16408729553223
41.076496839523315,-330.92784881591797
41.7449517250061,165.8611297607422
42.24344873428345,-332.63587951660156
42.911595821380615,0.0
43.411234855651855,-499.63903427124023
43.91122889518738,166.36109352111816
44.578996896743774,-501.4069080352783
45.07729697227478,167.37604141235352
45.744669914245605,-499.9969005584717
46.24499988555908,164.9620532989502
46.91210198402405,-502.1400451660156
47.41216802597046,166.4559841156006
48.07845091819763,-499.82690811157227
48.57810378074646,166.3532257080078
49.24508810043335,-500.63109397888184
49.74509906768799,166.2299633026123
50.410032987594604,-498.7039566040039
50.91040802001953,165.65394401550293
51.41181969642639,-335.7577323913574
52.078408002853394,166.86201095581055
52.578204870224,-332.9348564147949
53.244635820388794,167.21320152282715
53.74502086639404,-333.1718444824219
54.412030935287476,167.85383224487305
54.910969972610474,-331.085205078125
55.57875108718872,165.1158332824707
56.07600378990173,-332.136869430542
56.74481701850891,166.91184043884277
57.24482989311218,-333.1010341644287
57.91197085380554,165.32492637634277
58.41187787055969,-334.5820903778076
58.91165590286255,333.51802825927734
59.57506203651428,-329.88810539245605
60.07604694366455,333.96077156066895

# Full Time Series Data
Time (s),Music Sinusoid,Actual Position (centered)
0.22626280784606934,1.2115119258916174,0.0
0.39270496368408203,-1.7525334021809398,0.0
0.5608677864074707,-0.3362685776771284,0.0
0.7247607707977295,1.9314626421015975,0.0001983642578125
0.8946669101715088,-0.6060408712504581,0.0007610321044921875
1.0590789318084717,-1.659201530077699,-0.03978729248046875
1.2255728244781494,1.3610062647422685,-0.045497894287109375
1.3948900699615479,0.9544322954442757,0.1300334930419922
1.5595920085906982,-1.8503121008760879,0.10339927673339844
1.7253038883209229,-0.11498583529543713,-0.06990623474121094
1.8940386772155762,1.8915507767277902,0.042789459228515625
2.060520887374878,-0.8402194168259355,0.024105072021484375
2.22723388671875,-1.4851873256383759,-0.3597526550292969
2.392326831817627,1.5398991284256385,-0.12098312377929688
2.560985803604126,0.7223720996734053,0.4163837432861328
2.7272961139678955,-1.9133491547449042,0.15403175354003906
2.8923349380493164,0.1623169536833488,-0.14112091064453125
3.061379909515381,1.8128835641824244,0.0921783447265625
3.227993965148926,-1.0883843714529557,-0.07970046997070312
3.3923299312591553,-1.3228566378597681,-0.6255760192871094
