Time (s),User Amplitude,Original Position,Final Position,Actual Position
0.22542691230773926,0.0,0,0.6012093424797058,0.6012093424797058
0.3942856788635254,0.0,0,0.6012093424797058,0.6012093424797058
0.5603809356689453,0.0,0,0.6012093424797058,0.6012093424797058
0.727423906326294,0.0,0,0.6012093424797058,0.6012093424797058
0.8922359943389893,0.0,0,0.6012093424797058,0.6012093424797058
1.0598478317260742,0.0,0,0.6012093424797058,0.6012093424797058
1.2279627323150635,0.0,0,0.6012093424797058,0.6012093424797058
1.3942489624023438,0.0,0,0.6012093424797058,0.6012093424797058
1.5585930347442627,0.0,0,0.6012093424797058,0.6012093424797058
1.7271158695220947,0.0,0,0.6012093424797058,0.6012093424797058
1.8943769931793213,0.0,0,0.6012093424797058,0.6012093424797058
2.0609018802642822,0.0,0,0.6012093424797058,0.6012093424797058
2.227120876312256,0.0,0,0.6012093424797058,0.6012093424797058
2.3939177989959717,0.0,0,0.6012093424797058,0.6012093424797058
2.56075382232666,0.0,0,0.6012093424797058,0.6012093424797058
2.72723388671875,0.0,0,0.6012093424797058,0.6012093424797058
2.892115831375122,0.0,0,0.6012093424797058,0.6012093424797058
3.0596070289611816,0.0,0,0.6012093424797058,0.6012093424797058
3.2276790142059326,0.0,0,0.6012093424797058,0.6012093424797058
3.3940999507904053,0.0,0,0.6012093424797058,0.6012093424797058
3.56046986579895,0.0,0,0.6012093424797058,0.6012093424797058
3.727264881134033,0.0,0,0.6012093424797058,0.6012093424797058
3.8913588523864746,0.0,0,0.6012093424797058,0.6012093424797058
4.060906887054443,0.0,0,0.6012093424797058,0.6012093424797058
4.227214813232422,0.0,0,0.6012093424797058,0.6012093424797058
4.393895864486694,0.0,0,0.6012093424797058,0.6012093424797058
4.558812856674194,0.0,0,0.6012093424797058,0.6012093424797058
4.727128744125366,0.0,0,0.6012093424797058,0.6012093424797058
4.894502878189087,0.0,0,0.6012093424797058,0.6012093424797058
5.060482978820801,0.0,0,0.6012093424797058,0.6012093424797058
5.226877927780151,0.0,0,0.6012093424797058,0.6012093424797058
5.393887042999268,0.0,0,0.6012093424797058,0.6012093424797058
5.5604329109191895,0.0,0,0.6012093424797058,0.6012093424797058
5.727644920349121,0.0,0,0.6012093424797058,0.6012093424797058
5.893939971923828,0.0,0,0.6012093424797058,0.6012093424797058
6.059111833572388,0.0,0,0.6012093424797058,0.6012093424797058
6.225854873657227,0.0,0,0.6012093424797058,0.6012093424797058
6.39379096031189,0.0,0,0.6012093424797058,0.6012093424797058
6.55831503868103,0.0,0,0.6012093424797058,0.6012093424797058
6.727030992507935,0.0,0,0.6012093424797058,0.6012093424797058
6.894093990325928,0.0,0,0.6012093424797058,0.6012093424797058
7.061319828033447,0.0,0,0.6012093424797058,0.6012093424797058
7.227766036987305,0.0,0,0.6012093424797058,0.6012093424797058
7.393553972244263,0.0,0,0.6012093424797058,0.6012093424797058
7.5582756996154785,0.0,0,0.6012093424797058,0.6012093424797058
7.727210998535156,0.0,0,0.6012093424797058,0.6012093424797058
7.894042730331421,0.0,0,0.6012093424797058,0.6012093424797058
8.061048030853271,0.0,0,0.6012093424797058,0.6012093424797058
8.227150678634644,0.0,0,0.6012093424797058,0.6012093424797058
8.39303970336914,0.0,0,0.6012093424797058,0.6012093424797058
8.560579061508179,0.0,0,0.6012093424797058,0.6012093424797058
8.727318048477173,0.0,0,0.6012093424797058,0.6012093424797058
8.894041776657104,0.0,0,0.6012093424797058,0.6012093424797058
9.060464859008789,0.0,0,0.6012093424797058,0.6012093424797058
9.227407932281494,0.0,0,0.6012093424797058,0.6012093424797058
9.394024848937988,0.0,0,0.6012093424797058,0.6012093424797058
9.560541868209839,0.0,0,0.6012093424797058,0.6012093424797058
9.727294921875,0.0,0,0.6012093424797058,0.6012093424797058
9.89407205581665,0.0,0,0.6012093424797058,0.6012093424797058
10.060461044311523,0.0,0,0.6012093424797058,0.6012093424797058
10.227679014205933,0.0,0,0.6012093424797058,0.6012093424797058
10.394059896469116,0.0,0,0.6012093424797058,0.6012093424797058
10.560688734054565,0.0,0,0.6012093424797058,0.6012093424797058
10.727276086807251,0.0,0,0.6012093424797058,0.6012093424797058
10.894040822982788,0.0,0,0.6012093424797058,0.6012093424797058
11.059302806854248,0.0,0,0.6012093424797058,0.6012093424797058
11.228033065795898,0.0,0,0.6012093424797058,0.6012093424797058
11.39401388168335,0.0,0,0.6012093424797058,0.6012093424797058
11.560399770736694,0.0,0,0.6012093424797058,0.6012093424797058
11.725764751434326,0.0,0,0.6012093424797058,0.6012093424797058
11.894059896469116,0.0,0,0.6012093424797058,0.6012093424797058
12.060545921325684,0.0,0,0.6012093424797058,0.6012093424797058
12.227416753768921,0.0,0,0.6012093424797058,0.6012093424797058
12.39404010772705,0.0,0,0.6012093424797058,0.6012093424797058
12.56066083908081,0.0,0,0.6012093424797058,0.6012093424797058
12.727315902709961,0.0,0,0.6012093424797058,0.6012093424797058
12.893771886825562,0.0,0,0.6012093424797058,0.6012093424797058
13.060558080673218,0.0,0,0.6012093424797058,0.6012093424797058
13.22767686843872,0.0,0,0.6012093424797058,0.6012093424797058
13.3940269947052,0.0,0,0.6012093424797058,0.6012093424797058
13.561003923416138,0.0,0,0.6012093424797058,0.6012093424797058
13.727686882019043,0.0,0,0.6012093424797058,0.6012093424797058
13.894422054290771,0.0,0,0.6012093424797058,0.6012093424797058
14.060633897781372,0.0,0,0.6012093424797058,0.6012093424797058
14.227540016174316,0.0,0,0.6012093424797058,0.6012093424797058
14.3939950466156,0.0,0,0.6012093424797058,0.6012093424797058
14.561010837554932,0.0,0,0.6012093424797058,0.6012093424797058
14.728442907333374,0.0,0,0.6012093424797058,0.6012093424797058
14.893992900848389,0.0,0,0.6012093424797058,0.6012093424797058
