# Music-Motor Synchronization Data
# Song: So Easy
# Pattern: complex
# BPM: 104.0
# Music Frequency: 1.733 Hz
# Phase Lag: 4162.25 ms
# Correlation: 0.064479
# Mean Peak Offset: 593.80 ms
# Peak Offset Std: 1984.76 ms
# Number of Peaks: 105

# Peak Timing Offsets (Positive = Motor Late)
Peak Time (s),Timing Offset (ms)
0.729698657989502,8833.469152450562
1.2289609909057617,8334.206819534302
1.8952717781066895,7667.896032333374
2.395753860473633,7167.413949966431
3.063293933868408,6499.873876571655
3.5628387928009033,6000.32901763916
4.229414939880371,5333.752870559692
4.7284228801727295,4834.744930267334
5.395862817764282,4167.304992675781
5.896472692489624,3666.6951179504395
6.560338973999023,3002.82883644104
7.062363862991333,2500.8039474487305
7.562895774841309,2000.2720355987549
8.229864835739136,1333.3029747009277
8.730095863342285,833.0719470977783
9.396621704101562,166.54610633850098
9.897114753723145,-333.94694328308105
10.562753677368164,167.34933853149414
11.061125755310059,-331.0227394104004
11.729448795318604,-999.3457794189453
12.229169845581055,833.4510326385498
12.896162748336792,166.4581298828125
13.396045684814453,166.6543483734131
14.062846899032593,0.0
14.563393592834473,-500.5466938018799
15.063082933425903,166.49484634399414
15.726564884185791,-496.98710441589355
16.2302508354187,166.1388874053955
16.896631717681885,-500.2419948577881
17.39610481262207,167.25897789001465
18.063050985336304,-499.68719482421875
18.56239366531372,167.4172878265381
19.229448795318604,-499.6378421783447
19.729275703430176,167.2992706298828
20.396066665649414,-499.49169158935547
20.896890878677368,164.84498977661133
21.56300687789917,-501.27100944519043
22.061829805374146,167.17100143432617
22.561059713363647,-332.0589065551758
23.2301287651062,165.42911529541016
23.73027992248535,-334.72204208374023
24.397164821624756,165.29083251953125
24.896219730377197,-333.76407623291016
25.56295871734619,167.48690605163574
26.061689853668213,-331.24423027038574
26.727957010269165,168.00475120544434
27.230151891708374,-334.19013023376465
27.89600372314453,166.53108596801758
28.397360801696777,-334.8259925842285
29.06205177307129,167.1280860900879
29.56225085258484,-333.0709934234619
30.06312394142151,333.1739902496338
30.729328870773315,-333.03093910217285
31.2291157245636,167.8159236907959
31.899218797683716,-502.2871494293213
32.395301818847656,167.6790714263916
33.063716888427734,-500.7359981536865
33.56357502937317,166.8076515197754
34.22924280166626,-498.86012077331543
34.729920864105225,165.9829616546631
35.39616680145264,-500.262975692749
35.894614696502686,167.3872470855713
36.56243681907654,-500.43487548828125
37.06369376182556,166.4721965789795
37.56312966346741,-332.9637050628662
38.22949767112732,165.01927375793457
38.72978091239929,-335.2639675140381
39.39534282684326,168.01095008850098
39.89692687988281,-333.5731029510498
40.561293840408325,168.5638427734375
41.06107783317566,-331.2201499938965
41.72986078262329,166.47696495056152
42.22723579406738,-330.8980464935303
42.8944137096405,168.8833236694336
43.39653992652893,-333.24289321899414
44.06405186653137,165.10391235351562
44.563193798065186,-334.03801918029785
45.063395738601685,332.9908847808838
45.72963571548462,-333.2490921020508
46.22937273979187,165.802001953125
46.896798849105835,-501.62410736083984
47.39615797996521,165.00282287597656
48.060943841934204,-499.7830390930176
48.56194281578064,167.32311248779297
49.229145765304565,-499.8798370361328
49.72993993759155,167.0548915863037
50.394805908203125,-497.81107902526855
50.89624071121216,164.84713554382324
51.56383776664734,-502.7499198913574
52.063429832458496,166.42999649047852
52.56227469444275,-332.4148654937744
53.23041772842407,166.34202003479004
53.7291738986969,-332.4141502380371
54.39706492424011,165.30203819274902
54.896748781204224,-334.3818187713623
55.56380271911621,166.30315780639648
56.060051918029785,-329.94604110717773
56.728564977645874,168.34568977355957
57.228983640670776,-332.0729732513428
57.897690773010254,165.70496559143066
58.397074937820435,-333.67919921875
59.06175780296326,168.55406761169434
59.563801765441895,-333.48989486694336
60.061665773391724,166.95809364318848
60.73010993003845,-501.48606300354004

# Full Time Series Data
Time (s),Music Sinusoid,Actual Position (centered)
0.22942376136779785,2.5864055730013016,0.0
0.39591383934020996,-3.9722771329209374,0.0
0.563370943069458,-0.6343715993805972,0.0
0.729698657989502,4.295055294480124,0.0
0.8962349891662598,-1.4222383721643317,0.0001220703125
1.061201810836792,-3.6506449283163573,-0.008243560791015625
1.2289609909057617,3.148257770442781,-0.022798538208007812
1.397169828414917,2.036197483198333,0.10219383239746094
1.562713861465454,-4.169323345731549,0.1295299530029297
1.7300269603729248,-0.034871561098289525,-0.03754425048828125
1.8952717781066895,4.209016319844901,0.008083343505859375
2.063560962677002,-2.002667947452012,0.03628730773925781
2.2298707962036133,-3.2338083432716416,-0.3342170715332031
2.395753860473633,3.5314502793504756,-0.13898277282714844
2.5606818199157715,1.625335812041691,0.3811054229736328
2.729017734527588,-4.280708550167871,0.23444557189941406
2.89619779586792,0.5427009833054791,-0.1338634490966797
3.063293933868408,4.013688035670034,0.04129600524902344
3.2302677631378174,-2.5164440600007567,-0.0052165985107421875
3.3962419033050537,-2.815541052852172,-0.5658931732177734
3.5628387928009033,3.850753059620499,-0.18051910400390625
3.730348825454712,0.9161825827084358,0.8919868469238281
3.8962197303771973,-4.312708700686844,0.5894947052001953
4.062479734420776,1.115553408309288,-0.17027664184570312
4.229414939880371,3.7671965813314907,0.07309341430664062
4.3964385986328125,-2.962682732151723,-0.3236255645751953
4.562648773193359,-2.3435558122540527,-1.2962380647659302
4.7284228801727295,4.067192979998751,-0.160467267036438
4.8942248821258545,0.45118165682496136,1.1395224332809448
5.062814950942993,-4.258271912207461,0.33987605571746826
5.229310989379883,1.6917441692251172,-0.26027119159698486
5.395862817764282,3.444256733212884,0.2164534330368042
5.562594652175903,-3.3551872840921804,-0.21054470539093018
5.729787826538086,-1.7965676162168727,-0.9401570558547974
5.896472692489624,4.240094162910907,0.0236433744430542
6.060928821563721,-0.15202027629122336,0.8675726652145386
6.229554891586304,-4.119862244291621,0.19010722637176514
6.3965349197387695,2.249918027321527,-0.22305500507354736
6.560338973999023,3.1211989557492914,0.1656283140182495
6.729822874069214,-3.7133637202606704,-0.13463032245635986
6.8962178230285645,-1.243924785891927,-0.6379109621047974
7.062363862991333,4.3074694374408224,0.0432356595993042
7.229385852813721,-0.8332025550554443,0.7073973417282104
7.396206855773926,-3.9021101788854518,0.08575999736785889
7.562895774841309,2.7291370340816385,-0.18300068378448486
7.729521751403809,2.582719773748678,0.15116488933563232
7.895212650299072,-3.9593165854024424,-0.1807805299758911
8.06318998336792,-0.6427794369072519,-0.5863972902297974
8.229864835739136,4.294322782715302,0.11909091472625732
8.39511775970459,-1.3725815798465495,0.7533682584762573
8.562631845474243,-3.6144133071901376,0.13742053508758545
8.730095863342285,3.184465344744527,-0.3401395082473755
8.896092891693115,2.080659772630314,0.8689745664596558
9.062870740890503,-4.17120822411658,-1.9129735231399536
9.229371786117554,-0.06564956154803596,-3.7726463079452515
9.396621704101562,4.194673817001592,1.5014454275369644
9.563167810440063,-1.9862904395700516,3.2032335996627808
9.727662801742554,-3.301519324866611,-0.7719920873641968
9.897114753723145,3.5677779365117073,-0.9852737188339233
10.060791015625,1.6205827125066448,1.5131756216287613
10.229488849639893,-4.283385159542582,-1.4931644201278687
10.395623922348022,0.5159441330349707,-3.4987109899520874
10.562753677368164,4.022918895989375,2.0405231714248657
10.730103015899658,-2.5101535962346304,3.0393539667129517
10.895819902420044,-2.8305315965125795,-1.2477442026138306
11.061125755310059,3.813813303342669,-0.6628671884536743
11.230205774307251,0.9227486992958966,1.4479078128933907
11.395144939422607,-4.313506908655425,-1.0524622201919556
11.562849760055542,1.1323368001313747,-1.732908844947815
11.729448795318604,3.7664214614314875,1.0037740468978882
11.897089719772339,-2.9848419690091466,2.0768961906433105
12.06286883354187,-2.3348694174667983,-1.2976328134536743
12.229169845581055,4.078751674521564,-0.4566885232925415
12.396131753921509,0.3619970900597601,1.9859499335289001
12.562077760696411,-4.26366974990587,-1.935158371925354
12.729349851608276,1.693423507458776,-3.284758448600769
12.896162748336792,3.4357547231319696,2.602505922317505
13.062620878219604,-3.3559615468411934,2.859887480735779
13.230090856552124,-1.783614906014469,-1.929707407951355
13.396045684814453,4.23635774500229,-0.1842430830001831
13.562700033187866,-0.2351468558515198,2.3119726181030273
13.729636669158936,-4.118721817935276,-2.4200316667556763
13.896809816360474,2.2609268159311076,-3.020194411277771
14.062846899032593,3.0387154511091055,2.932488203048706
14.229437828063965,-3.704125366080368,2.344530940055847
14.396068811416626,-1.25062634589817,-1.9656823873519897
14.563393592834473,4.3098019861912915,0.2224184274673462
14.730036973953247,-0.8631950552843572,1.808136522769928
14.896442890167236,-3.8973700668924858,-2.6224361658096313
15.063082933425903,2.735940680121545,-2.3379839658737183
15.229577779769897,2.580610999594515,3.2101290225982666
15.39538288116455,-3.9624843289024665,2.303604483604431
15.563410758972168,-0.6325213217261861,-2.018232226371765
15.726564884185791,4.306232434342444,0.2856026887893677
15.896705627441406,-1.4430939256273594,1.474357783794403
16.06108784675598,-3.653494362639355,-3.0616263151168823
16.2302508354187,3.1893720291207894,-2.2951658964157104
16.396389722824097,2.068433149541587,3.5523494482040405
16.562198638916016,-4.163047445376165,1.7185214757919312
16.729143619537354,-0.07636739622326758,-1.8340262174606323
16.896631717681885,4.19456403456601,0.9715520143508911
17.06286883354187,-1.9738115934468583,1.20924012362957
17.22766900062561,-3.301331882355646,-3.219629168510437
17.39610481262207,3.5408931427497095,-1.5091208219528198
17.563363790512085,1.507945798912796,3.032806634902954
17.72953772544861,-4.283656389304675,1.1692755371332169
17.896185874938965,0.542145382038348,-1.9001575708389282
18.063050985336304,4.017856283703108,1.0320667028427124
18.23009991645813,-2.510035174256398,1.0452865958213806
18.396642684936523,-2.80124920458342,-3.4503992795944214
18.56239366531372,3.841282751537922,-1.3384989500045776
18.72981095314026,0.9408595112241235,3.7530959844589233
18.89556384086609,-4.313266086525958,0.8800128400325775
19.06275463104248,1.1280237429303561,-2.1101473569869995
19.229448795318604,3.7664214614314786,1.4438420608639717
19.396174669265747,-2.9536580767481526,0.7153035998344421
19.56332492828369,-2.3168234418159823,-3.796066164970398
19.729275703430176,4.080367920476386,-0.7594221830368042
19.89657497406006,0.3412438721716915,3.83759343624115
20.061763763427734,-4.265885452633822,0.22452950477600098
20.22939682006836,1.6954527322118793,-1.870456576347351
20.396066665649414,3.438482335253158,1.429004792124033
20.563483715057373,-3.3812817414397176,0.05178844928741455
20.729036808013916,-1.8285844983058632,-3.7964762449264526
20.896890878677368,4.2436645131741075,-0.1533259153366089
21.06173586845398,-0.18990551234070394,3.787195563316345
21.229347705841064,-4.1227369161830625,0.4508135914802551
21.396177768707275,2.235585089518371,-1.6602972745895386
21.56300687789917,3.0333763112437864,1.6188680082559586
21.729599952697754,-3.7080231480786194,0.09944546222686768
21.895384788513184,-1.2813466536509617,-3.7777727842330933
22.061829805374146,4.306046323919839,0.2020188570022583
22.22900080680847,-0.8154464245819206,3.8830798864364624
22.396761655807495,-3.890927651078293,-0.5786912441253662
22.561059713363647,2.6617951475449506,-1.7507208585739136
22.72939896583557,2.5873377658378107,1.9499494433403015
22.896042823791504,-3.9746360358762267,-0.6119650602340698
23.061429023742676,-0.7244626823119283,-3.7652090787887573
23.2301287651062,4.293130472345209,1.0136281251907349
23.39555788040161,-1.3921680130831027,3.7426189184188843
23.5625958442688,-3.6153362352037086,-0.3069169521331787
23.73027992248535,3.1902919638131046,-1.2233885526657104
23.896686792373657,2.056175063427956,1.7960549890995026
24.06272792816162,-4.169492851393274,-0.6405676603317261
24.229238986968994,-0.0718876860671906,-3.7666319608688354
24.397164821624756,4.188647434307083,1.0092602968215942
24.562455654144287,-1.9565316905346828,3.7895091772079468
24.727393627166748,-3.309644130571623,-0.6829832792282104
24.896219730377197,3.543973931640579,-1.2440756559371948
25.063013792037964,1.523340391219441,1.819193035364151
25.23083782196045,-4.290425327473139,-1.2925909757614136
25.397332906723022,0.5955620838965731,-3.857894778251648
25.56295871734619,4.01943194966387,1.6967984735965729
25.730445623397827,-2.5232261172677086,3.608291983604431
25.896164894104004,-2.8182810608163025,-0.8586539030075073
26.061689853668213,3.826124684326131,-0.8311785459518433
26.22657585144043,1.0885712030899863,1.8636552691459656
26.396758794784546,-4.312085839893412,-2.006778597831726
26.563568830490112,1.1648991129116846,-3.507612109184265
26.727957010269165,3.8000885639246373,1.8725492358207703
26.89596176147461,-2.9463602380727556,3.5958274602890015
27.063321828842163,-2.3169462686292563,-0.33489394187927246
27.230151891708374,4.093537213552917,-0.5718573331832886
27.395884037017822,0.37359247475510493,0.8245946168899536
27.56355094909668,-4.2526089862929926,-2.6491259336471558
27.7290358543396,1.679846216452407,-3.556066393852234
27.89600372314453,3.440267117138192,2.4557535648345947
28.06253480911255,-3.35341953249792,3.6631606817245483
28.229960918426514,-1.789171366539721,-0.5236508846282959
28.397360801696777,4.247571540293532,-0.19218242168426514
28.56292200088501,-0.24555871929294562,0.7250272035598755
28.729699850082397,-4.117838493367005,-3.252883791923523
28.896910667419434,2.264960523736012,-3.0272234678268433
